title,label,service_id,service_name,category
" Terms may be changed any time at their discretion, without notice to the user ",bad,2412,Pixel8Earth," Terms may be changed any time at their discretion, without notice to you "
Users have a reduced time period to take legal action against the service,bad,2412,Pixel8Earth,You have a reduced time period to take legal action against the service
You can request access and deletion of personal data,good,2412,Pixel8Earth,"You can request access, correction and/or deletion of your data"
Users agree not to use the service for illegal purposes,neutral,2412,Pixel8Earth,You agree not to use the service for illegal purposes
Users can access most of the pages on the service's website without revealing any personal information,good,2412,Pixel8Earth,You can access most of the pages on the service's website without revealing any personal information
The court of law governing the terms is in a jurisdiction that is less friendly to user privacy protection.,bad,2412,Pixel8Earth,The court of law governing the terms is in a jurisdiction that is less friendly to user privacy protection
This service is only available for use individually and non-commercially.,neutral,2412,Pixel8Earth,This service is only available for use individually and non-commercially
This service may keep personal data after a request for erasure for business interests or legal obligations,bad,2412,Pixel8Earth,Some personal data may be kept for business interests or legal obligations
"Users can scrape the site, as long as it doesn't impact the server too much",good,2412,Pixel8Earth,"You can scrape the site, as long as it doesn't impact the server too much"
Usernames can be rejected for any reason,bad,2412,Pixel8Earth,Usernames can be rejected or changed for any reason
The service can delete specific content without reason and may do it without prior notice,bad,2412,Pixel8Earth,Specific content can be deleted without reason and may be removed without prior notice
The court of law governing the terms is in location X,neutral,2412,Pixel8Earth,The court of law governing the terms is in location X
The service provides a complaint mechanism for the handling of personal data,good,2412,Pixel8Earth,A complaint mechanism is provided for the handling of personal data
You are allowed to quote their content with attribution,neutral,2412,Pixel8Earth,You are allowed to quote their content with attribution
You have the right to leave this service at any time,good,2412,Pixel8Earth,You have the right to leave this service at any time
The service can delete your account without prior notice and without a reason,bad,2412,Pixel8Earth,Your account can be deleted or permanently suspended without prior notice and without a reason
"defend, indemnify, hold harmless; survives termination",neutral,2412,Pixel8Earth,"Defend, indemnify, hold harmless; survives termination"
This service does not sell your personal data,good,2412,Pixel8Earth,Your personal data is not sold
Content is published under a free license instead of a bilateral one,good,2412,Pixel8Earth,Content is published under a free license instead of a bilateral one
The service will only respond to government requests that are reasonable,good,2412,Pixel8Earth,The service will only respond to government requests that are reasonable
The service provides information about how they intend to use your personal data,good,2412,Pixel8Earth,Information is provided about how your personal data is used
This service reserves the right to disclose your personal information without notifying you,bad,2412,Pixel8Earth,Your personal data may be disclosed to comply with government requests without notice to you
There is a date of the last update of the terms,neutral,2399,Fivestars,There is a date of the last update of the agreements
This service ignores the Do Not Track (DNT) header and tracks users anyway even if they set this header.,neutral,2399,Fivestars,Do Not Track (DNT) headers are ignored and you are tracked anyway even if you set this header
The service informs users about the risk of publishing personal info online,good,2399,Fivestars,You are informed about the risk of publishing personal info online
This service does not sell your personal data,good,2399,Fivestars,Your personal data is not sold
You can opt out of promotional communications,good,2399,Fivestars,You can opt out of promotional communications
You can delete your content from this service,good,2399,Fivestars,You can delete your content from this service
This service can share your personal information to third parties ,bad,2399,Fivestars,This service shares your personal data with third parties that are not essential to its operation
Third parties may be involved in operating the service,neutral,2399,Fivestars,Third parties are involved in operating the service
This service gathers information about you through third parties,bad,2399,Fivestars,Information is gathered about you through third parties
This service assumes no liability for any losses or damages resulting from any matter relating to the service,neutral,2399,Fivestars,The service assumes no liability for any damages the user incurs
This service may keep personal data after a request for erasure for business interests or legal obligations,bad,2399,Fivestars,Some personal data may be kept for business interests or legal obligations
Your personal data is given to third parties,bad,2399,Fivestars,This service gives your personal data to third parties involved in its operation
This service is only available to users over a certain age,neutral,2399,Fivestars,This service is only available to users over a certain age
You are responsible for maintaining the security of your account and for the activities on your account,neutral,2399,Fivestars,You are responsible for maintaining the security of your account and for the activities on your account
Your personal data is aggregated into statistics,neutral,2399,Fivestars,Your personal data is aggregated into statistics
They may stop providing the service at any time,neutral,2399,Fivestars,They may stop providing the service at any time
"The service may use tracking pixels, web beacons, browser fingerprinting, and/or device fingerprinting on users.",bad,2399,Fivestars,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting"
You can request access and deletion of personal data,good,2399,Fivestars,"You can request access, correction and/or deletion of your data"
Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder,neutral,2399,Fivestars,Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder
"This service may collect, use, and share location data",bad,2399,Fivestars,"This service may collect, use, and share location data"
"Users should revisit the terms periodically, although in case of material changes, the service will notify",neutral,2399,Fivestars,"You should revisit the terms periodically, although in case of material changes, the service will notify"
Blocking first party cookies may limit your ability to use the service,neutral,2399,Fivestars,Blocking first party cookies may limit your ability to use the service
You can opt out of targeted advertising,good,2399,Fivestars,You can opt out of targeted advertising
The service will not allow third parties to access your personal information without a legal basis,good,2399,Fivestars,Third parties are not allowed to access your personal information without a legal basis
The service provides a free help desk,good,2399,Fivestars,A free help desk is provided
You are solely responsible for claims made against the service and agree to indemnify and hold harmless the service.,neutral,2399,Fivestars,You agree to indemnify and hold the service harmless in case of a claim related to your use of the service
The service is provided 'as is' and to be used at the users' sole risk,neutral,2399,Fivestars,The service is provided 'as is' and to be used at your sole risk
This service does not guarantee that it or the products obtained through it meet the users' expectations or requirements,neutral,2399,Fivestars,This service does not guarantee that it or the products obtained through it meet your expectations or requirements
The service has non-exclusive use of your content,good,2399,Fivestars,The service has non-exclusive use of your content
"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service",neutral,2399,Fivestars,"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service"
This service forces users into binding arbitration in the case of disputes,bad,2399,Fivestars,You are forced into binding arbitration in case of disputes
The service does not guarantee accuracy or reliability of the information provided,neutral,2399,Fivestars,The service does not guarantee accuracy or reliability of the information provided
You waive your right to a class action.,bad,2399,Fivestars,You waive your right to a class action
The service can intervene in user disputes,neutral,2399,Fivestars,The service can intervene in user disputes
Users have a reduced time period to take legal action against the service,bad,2399,Fivestars,You have a reduced time period to take legal action against the service
The service is not responsible for linked or (clearly) quoted content from third-party content providers,neutral,2399,Fivestars,The service is not responsible for linked or (clearly) quoted content from third-party content providers
Provides instructions on how to submit a copyright claim,neutral,2399,Fivestars,Instructions are provided on how to submit a copyright claim
Any liability on behalf of the service is only limited to the fees you paid as a user,bad,2399,Fivestars,Any liability on behalf of the service is only limited to the fees you paid as a user
Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision,neutral,2399,Fivestars,Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision
This services gives no guarantee regarding quality,neutral,2399,Fivestars,No guarantee is given regarding quality
You cannot distribute or disclose your account to third parties,neutral,2399,Fivestars,You cannot distribute or disclose your account to third parties
This service may use your personal information for marketing purposes,bad,2399,Fivestars,Your personal data may be used for marketing purposes
"The court of law governing the terms is in a jurisdiction that is friendlier to user privacy protection (California, USA)",good,2399,Fivestars,The court of law governing the terms is in a jurisdiction that is friendlier to user privacy protection
"If you offer suggestions to the service, they may use that without your approval or compensation, but they do not become the owner",good,2399,Fivestars,"If you offer suggestions to the service, they may use that without your approval or compensation, but they do not become the owner"
This service provides archives of their terms of service so that changes can be viewed over time,good,2399,Fivestars,Archives of their agreements are provided so that changes can be viewed over time
The service can distribute your content through any media known now or in the future ,neutral,2399,Fivestars,Your content can be distributed through any media known now or in the future
The service informs users that its privacy policy does not apply to third party websites,neutral,2399,Fivestars,The service informs you that its privacy policy does not apply to third party websites
Prohibits the posting of content which promotes or glorifies violence or politically or religiously extremist values.,neutral,2399,Fivestars,You are prohibited from posting content which promotes violence or politically or religiously extremist values
The service can sell or otherwise transfer your personal data as part of a bankruptcy proceeding or other type of financial transaction.,bad,2399,Fivestars,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction
The service can delete your account without prior notice and without a reason,bad,2399,Fivestars,Your account can be deleted or permanently suspended without prior notice and without a reason
This service is only available to users of a certain age,neutral,2356,YTMP3.CC,This service is only available to users over a certain age
This service assumes no liability for any losses or damages resulting from any matter relating to the service,neutral,2356,YTMP3.CC,The service assumes no liability for any damages the user incurs
The service is provided 'as is' and to be used at the users' sole risk,neutral,2356,YTMP3.CC,The service is provided 'as is' and to be used at your sole risk
Your personal data is aggregated into statistics,neutral,2356,YTMP3.CC,Your personal data is aggregated into statistics
This service can share your personal information to third parties ,bad,2356,YTMP3.CC,This service shares your personal data with third parties that are not essential to its operation
You are responsible for maintaining the security of your account and for the activities on your account,neutral,2356,YTMP3.CC,You are responsible for maintaining the security of your account and for the activities on your account
"The service may use tracking pixels, web beacons, browser fingerprinting, and/or device fingerprinting on users.",bad,2356,YTMP3.CC,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting"
This service is only available for use individually and non-commercially.,neutral,2356,YTMP3.CC,This service is only available for use individually and non-commercially
This service reserves the right to disclose your personal information without notifying you,bad,2356,YTMP3.CC,Your personal data may be disclosed to comply with government requests without notice to you
You waive your right to a class action.,bad,2356,YTMP3.CC,You waive your right to a class action
Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision,neutral,2356,YTMP3.CC,Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision
The service can distribute your content through any media known now or in the future ,neutral,2356,YTMP3.CC,Your content can be distributed through any media known now or in the future
"Users are responsible for any risks, damages, or losses they may incur by downloading materials",neutral,2356,YTMP3.CC,"You are responsible for any risks, damages, or losses that may incur by downloading materials"
You are solely responsible for claims made against the service and agree to indemnify and hold harmless the service.,neutral,2356,YTMP3.CC,You agree to indemnify and hold the service harmless in case of a claim related to your use of the service
"The service may change its terms at any time, but the user will receive notification of the changes.",neutral,2356,YTMP3.CC,"The terms may be changed at any time, but you will receive notification of the changes"
This service reserves the right to disclose your personal information without notifying you,bad,2356,YTMP3.CC,Your personal data may be disclosed to comply with government requests without notice to you
User accounts can be terminated after having been in breach of the terms of service repeatedly,good,2356,YTMP3.CC,User accounts can be terminated after having been in breach of the terms of service repeatedly
You maintain ownership of your content,good,2356,YTMP3.CC,You maintain ownership of your content
The service uses your personal data to employ targeted third-party advertising,bad,2356,YTMP3.CC,Your personal data is used to employ targeted third-party advertising
The service can delete your account without prior notice and without a reason,bad,2356,YTMP3.CC,Your account can be deleted or permanently suspended without prior notice and without a reason
Your personal data is used for limited purposes,good,2356,YTMP3.CC,Your personal data is used for limited purposes
Features of the website are made available under a free software license,good,3387,OpenTracks,Features of the service are made available under a free software license
This service does not track you,good,3387,OpenTracks,You are not being tracked
You can choose with whom you share content,good,3387,OpenTracks,You can choose with whom you share content
Your personal data is used for limited purposes,good,3387,OpenTracks,Your personal data is used for limited purposes
There is a date of the last update of the terms,neutral,2361,Attendify,There is a date of the last update of the agreements
" Terms may be changed any time at their discretion, without notice to the user ",bad,2361,Attendify," Terms may be changed any time at their discretion, without notice to you "
This service forces users into binding arbitration in the case of disputes,bad,2361,Attendify,You are forced into binding arbitration in case of disputes
Third parties may be involved in operating the service,neutral,2361,Attendify,Third parties are involved in operating the service
The service has a no refund policy,neutral,2361,Attendify,The service has a no refund policy
You waive your right to a class action.,bad,2361,Attendify,You waive your right to a class action
The service is provided 'as is' and to be used at the users' sole risk,neutral,2361,Attendify,The service is provided 'as is' and to be used at your sole risk
This service is only available to users over a certain age,neutral,2361,Attendify,This service is only available to users over a certain age
"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",neutral,2361,Attendify,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service"
This service forces users into binding arbitration in the case of disputes,bad,2361,Attendify,You are forced into binding arbitration in case of disputes
The court of law governing the terms is in location X,neutral,2361,Attendify,The court of law governing the terms is in location X
This service can delete your content if you violate the terms,neutral,2361,Attendify,Your content can be deleted if you violate the terms
This service assumes no liability for unauthorized access to your personal information,bad,2361,Attendify,This service assumes no liability for unauthorized access to your personal information
This service may keep personal data after a request for erasure for business interests or legal obligations,bad,2361,Attendify,Some personal data may be kept for business interests or legal obligations
This service tracks you on other websites,bad,2361,Attendify,This service tracks you on other websites
"The service may use tracking pixels, web beacons, browser fingerprinting, and/or device fingerprinting on users.",bad,2361,Attendify,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting"
Your personal data is given to third parties,bad,2361,Attendify,This service gives your personal data to third parties involved in its operation
You can opt out of promotional communications,good,2361,Attendify,You can opt out of promotional communications
"The service may keep a secure, anonymized record of users' data for analytical purposes even after the data retention period",bad,2361,Attendify,"The service may keep a secure, anonymized record of your data for analytical purposes even after the data retention period"
This service may use your personal information for marketing purposes,bad,2361,Attendify,Your personal data may be used for marketing purposes
"Users should revisit the terms periodically, although in case of material changes, the service will notify",neutral,2361,Attendify,"You should revisit the terms periodically, although in case of material changes, the service will notify"
This service ignores the Do Not Track (DNT) header and tracks users anyway even if they set this header.,neutral,2361,Attendify,Do Not Track (DNT) headers are ignored and you are tracked anyway even if you set this header
Users cannot scrape the website of the service,neutral,2361,Attendify,"Spidering, crawling, or accessing the site through any automated means is not allowed"
The service can delete specific content without reason and may do it without prior notice,bad,2361,Attendify,Specific content can be deleted without reason and may be removed without prior notice
Any liability on behalf of the service is only limited to the fees you paid as a user,bad,2361,Attendify,Any liability on behalf of the service is only limited to the fees you paid as a user
Provides instructions on how to submit a copyright claim,neutral,2361,Attendify,Instructions are provided on how to submit a copyright claim
This service assumes no liability for any losses or damages resulting from any matter relating to the service,neutral,2361,Attendify,The service assumes no liability for any damages the user incurs
Third parties used by the service are bound by confidentiality obligations,good,2361,Attendify,Third parties used by the service are bound by confidentiality obligations
The service provides details about what kinds of personal information they collect,good,2361,Attendify,Information is provided about what kind of information they collect
Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision,neutral,2447,likee,Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision
This service gathers information about you through third parties,bad,2447,likee,Information is gathered about you through third parties
The service provides a free help desk,good,2447,likee,A free help desk is provided
Your biometric data is collected,bad,2447,likee,Your biometric data is collected
This service does not sell your personal data,good,2447,likee,Your personal data is not sold
You can request access and deletion of personal data,good,2447,likee,"You can request access, correction and/or deletion of your data"
The service has a no refund policy,neutral,2447,likee,The service has a no refund policy
This service is only available to users over a certain age,neutral,2447,likee,This service is only available to users over a certain age
There is a date of the last update of the terms,neutral,2447,likee,There is a date of the last update of the agreements
The service does not guarantee accuracy or reliability of the information provided,neutral,2447,likee,The service does not guarantee accuracy or reliability of the information provided
This service can license user content to third parties,bad,2447,likee,Your content can be licensed to third parties
You maintain ownership of your data,good,2447,likee,You maintain ownership of your content
Users agree not to use the service for illegal purposes,neutral,2447,likee,You agree not to use the service for illegal purposes
"Users agree not to submit libelous, harassing or threatening content",neutral,2447,likee,"You agree not to submit libelous, harassing or threatening content"
This service does not guarantee that it or the products obtained through it meet the users' expectations or requirements,neutral,2447,likee,This service does not guarantee that it or the products obtained through it meet your expectations or requirements
This service assumes no liability for any losses or damages resulting from any matter relating to the service,neutral,2447,likee,The service assumes no liability for any damages the user incurs
The service can distribute your content through any media known now or in the future ,neutral,2447,likee,Your content can be distributed through any media known now or in the future
The service is provided 'as is' and to be used at the users' sole risk,neutral,2447,likee,The service is provided 'as is' and to be used at your sole risk
This service does not force users into binding arbitration,good,2447,likee,You aren’t forced into binding arbitration in case of disputes
"The service may change its terms at any time, but the user will receive notification of the changes.",neutral,2447,likee,"The terms may be changed at any time, but you will receive notification of the changes"
Your personal data is aggregated into statistics,neutral,2447,likee,Your personal data is aggregated into statistics
Your data may be processed and stored anywhere in the world,bad,2447,likee,Your data may be processed and stored anywhere in the world
The service can delete your account without prior notice and without a reason,bad,2447,likee,Your account can be deleted or permanently suspended without prior notice and without a reason
The service can delete specific content without reason and may do it without prior notice,bad,2447,likee,Specific content can be deleted without reason and may be removed without prior notice
You are responsible for maintaining the security of your account and for the activities on your account,neutral,2447,likee,You are responsible for maintaining the security of your account and for the activities on your account
Your personal data is given to third parties,bad,2447,likee,This service gives your personal data to third parties involved in its operation
This service keeps user logs for an undefined period of time,bad,2447,likee,Logs are kept for an undefined period of time
You have the right to leave this service at any time,good,2447,likee,You have the right to leave this service at any time
The service can read your private messages,bad,2447,likee,Private messages can be read
"This service may collect, use, and share location data",bad,2447,likee,"This service may collect, use, and share location data"
"defend, indemnify, hold harmless; survives termination",neutral,2447,likee,"Defend, indemnify, hold harmless; survives termination"
Provides instructions on how to submit a copyright claim,neutral,2447,likee,Instructions are provided on how to submit a copyright claim
The court of law governing the terms is in location Singapore,neutral,2447,likee,The court of law governing the terms is in location X
Third parties may be involved in operating the service,neutral,2447,likee,Third parties are involved in operating the service
The user is informed about security practices,good,2447,likee,Information is provided about security practices
Blocking first party cookies may limit your ability to use the service,neutral,2447,likee,Blocking first party cookies may limit your ability to use the service
This service uses third-party cookies for statistics,bad,2447,likee,Third-party cookies are used for statistics
Tracking pixels are used in service-to-user communication,bad,2447,likee,Tracking pixels are used in service-to-user communication
This service may use your personal information for marketing purposes,bad,2447,likee,Your personal data may be used for marketing purposes
The service uses your personal data to employ targeted third-party advertising,bad,2447,likee,Your personal data is used to employ targeted third-party advertising
 The service is only available in some countries approved by its government,bad,2447,likee, The service is only available in some countries approved by its government
"If you offer suggestions to the service, they may use that without your approval or compensation, but they do not become the owner",good,2447,likee,"If you offer suggestions to the service, they may use that without your approval or compensation, but they do not become the owner"
"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",neutral,2447,likee,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service"
"This service employs third-party cookies, but with opt-out instructions",bad,2447,likee,"Third party cookies are employed, but with opt out instructions"
This service reserves the right to disclose your personal information without notifying you,bad,2447,likee,Your personal data may be disclosed to comply with government requests without notice to you
Tracking via third-party cookies for other purposes without your consent.,bad,2447,likee,Third-party cookies are used for advertising
"The service may use tracking pixels, web beacons, browser fingerprinting, and/or device fingerprinting on users.",bad,2447,likee,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting"
Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder,neutral,2447,likee,Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder
They may stop providing the service at any time,neutral,2447,likee,They may stop providing the service at any time
The service is provided 'as is' and to be used at the users' sole risk,neutral,2429,pCloud,The service is provided 'as is' and to be used at your sole risk
This service does not sell your personal data,good,2429,pCloud,Your personal data is not sold
The service has non-exclusive use of your content,good,2429,pCloud,The service has non-exclusive use of your content
The service does not guarantee accuracy or reliability of the information provided,neutral,2429,pCloud,The service does not guarantee accuracy or reliability of the information provided
They may stop providing the service at any time,neutral,2429,pCloud,They may stop providing the service at any time
Blocking first party cookies may limit your ability to use the service,neutral,2429,pCloud,Blocking first party cookies may limit your ability to use the service
The cookies used by this service do not contain information that would personally identify you,good,2429,pCloud,The cookies used by this service do not contain information that would personally identify you
"The service may change its terms at any time, but the user will receive notification of the changes.",neutral,2429,pCloud,"The terms may be changed at any time, but you will receive notification of the changes"
"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service",neutral,2429,pCloud,"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service"
The service uses your personal data to employ targeted third-party advertising,bad,2429,pCloud,Your personal data is used to employ targeted third-party advertising
Third parties may be involved in operating the service,neutral,2429,pCloud,Third parties are involved in operating the service
The services will notify users if personal data has been affected by data breaches,good,2429,pCloud,You will be notified if personal data has been affected by data breaches
You have the right to leave this service at any time,good,2429,pCloud,You have the right to leave this service at any time
You can delete your content from this service,good,2429,pCloud,You can delete your content from this service
The service can delete your account without prior notice and without a reason,bad,2429,pCloud,Your account can be deleted or permanently suspended without prior notice and without a reason
Provides instructions on how to submit a copyright claim,neutral,2429,pCloud,Instructions are provided on how to submit a copyright claim
This service is only available to users over a certain age,neutral,2429,pCloud,This service is only available to users over a certain age
You maintain ownership of your data,good,2429,pCloud,You maintain ownership of your content
Users agree not to use the service for illegal purposes,neutral,2429,pCloud,You agree not to use the service for illegal purposes
"User-generated content is encrypted, and this service cannot decrypt it",good,2429,pCloud,"This service claims User-generated content is encrypted, and they can not decrypt it"
"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",neutral,2429,pCloud,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service"
The service can delete specific content without reason and may do it without prior notice,bad,2429,pCloud,Specific content can be deleted without reason and may be removed without prior notice
Spidering or crawling is not allowed,neutral,2429,pCloud,"Spidering, crawling, or accessing the site through any automated means is not allowed"
"This service prohibits users sending chain letters, junk mail, spam or any unsolicited messages",neutral,2429,pCloud,"You are prohibited from sending chain letters, junk mail, spam or any unsolicited messages"
Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision,neutral,2429,pCloud,Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision
"If you offer suggestions to the service, they become the owner of the ideas that you give them",bad,224,Bitly,"If you offer suggestions to the service, they become the owner of the ideas that you give them"
The service is provided 'as is' and to be used at the users' sole risk,neutral,224,Bitly,The service is provided 'as is' and to be used at your sole risk
The services will notify users if personal data has been affected by data breaches,good,224,Bitly,You will be notified if personal data has been affected by data breaches
This service collects your IP address for location use,neutral,224,Bitly,"Your IP address is collected, which can be used to view your approximate location"
This service uses your personal information for many different purposes,bad,224,Bitly,Your personal information is used for many different purposes
No need to register,good,224,Bitly,No need to register
"Users should revisit the terms periodically, although in case of material changes, the service will notify",neutral,224,Bitly,"You should revisit the terms periodically, although in case of material changes, the service will notify"
This service has a no refund policy with some exceptions,neutral,224,Bitly,This service has a no refund policy with some exceptions
This service allows you to retrieve an archive of your data,good,224,Bitly,You can retrieve an archive of your data
The service provides two factor authentification for your account,good,224,Bitly,Two factor authentication is provided for your account
Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision,neutral,224,Bitly,Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision
"The service may change its terms at any time, but the user will receive notification of the changes.",neutral,224,Bitly,"The terms may be changed at any time, but you will receive notification of the changes"
The service does not guarantee accuracy or reliability of the information provided,neutral,224,Bitly,The service does not guarantee accuracy or reliability of the information provided
You can request access and deletion of personal data,good,224,Bitly,"You can request access, correction and/or deletion of your data"
You waive your right to a class action.,bad,224,Bitly,You waive your right to a class action
"The service may use tracking pixels, web beacons, browser fingerprinting, and/or device fingerprinting on users.",bad,224,Bitly,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting"
The service can sell or otherwise transfer your personal data as part of a bankruptcy proceeding or other type of financial transaction.,bad,224,Bitly,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction
The service can suspend your account for several reasons,neutral,224,Bitly,Your account can be suspended for several reasons
This service employs a broad copyright license over user content including the right to distribute through any media,neutral,224,Bitly,Your content can be distributed through any media known now or in the future
"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",neutral,224,Bitly,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service"
This service forces users into binding arbitration in the case of disputes,bad,224,Bitly,You are forced into binding arbitration in case of disputes
This service does not guarantee that it or the products obtained through it meet the users' expectations or requirements,neutral,224,Bitly,This service does not guarantee that it or the products obtained through it meet your expectations or requirements
Users have a reduced time period to take legal action against the service,bad,224,Bitly,You have a reduced time period to take legal action against the service
The service is provided 'as is' and to be used at the users' sole risk,neutral,632,edX,The service is provided 'as is' and to be used at your sole risk
The terms for this service are translated into different languages,neutral,632,edX,The terms for this service are translated into different languages
You cannot distribute or disclose your account to third parties,neutral,632,edX,You cannot distribute or disclose your account to third parties
The service allows you to use pseudonyms,good,632,edX,Pseudonyms are allowed
"Users agree not to submit libelous, harassing or threatening content",neutral,632,edX,"You agree not to submit libelous, harassing or threatening content"
Prohibits the posting of pornographic content,neutral,632,edX,The posting of pornographic content is prohibited
"You must provide your legal name, pseudonyms are not allowed",bad,632,edX,"You must provide your legal name, pseudonyms are not allowed"
This service may use your personal information for marketing purposes,bad,632,edX,Your personal data may be used for marketing purposes
"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service",neutral,632,edX,"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service"
The service can delete specific content without prior notice and without a reason,bad,632,edX,Specific content can be deleted without reason and may be removed without prior notice
The court of law governing the terms is in location X,neutral,632,edX,The court of law governing the terms is in location X
Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision,neutral,632,edX,Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision
There is a date of the last update of the terms,neutral,632,edX,There is a date of the last update of the agreements
Your personal data is given to third parties,bad,632,edX,This service gives your personal data to third parties involved in its operation
Blocking first party cookies may limit your ability to use the service,neutral,632,edX,Blocking first party cookies may limit your ability to use the service
The service warns you of the potential consequences related to third-party access,good,632,edX,You are warned of the potential consequences related to third-party access
This service does not guarantee that it or the products obtained through it meet the users' expectations or requirements,neutral,632,edX,This service does not guarantee that it or the products obtained through it meet your expectations or requirements
This service tracks which web page referred you to it,bad,632,edX,This service tracks which web page referred you to it
This service holds onto content that you've deleted,bad,632,edX,This service holds onto content that you've deleted
The service informs users that its privacy policy does not apply to third party websites,neutral,632,edX,The service informs you that its privacy policy does not apply to third party websites
The service provides information about how they collect personal data,good,632,edX,Information is provided about how they collect personal data
The service does not guarantee accuracy or reliability of the information provided,neutral,632,edX,The service does not guarantee accuracy or reliability of the information provided
The service reviews its privacy policy on a regular basis,good,632,edX,The service reviews its privacy policy on a regular basis
This service gathers information about you through third parties,bad,632,edX,Information is gathered about you through third parties
This service requires first-party cookies,neutral,632,edX,First-party cookies are used
You can request access and deletion of personal data,good,632,edX,"You can request access, correction and/or deletion of your data"
The services will notify users if personal data has been affected by data breaches,good,632,edX,You will be notified if personal data has been affected by data breaches
The court of law governing the terms is in a jurisdiction that is less friendly to user privacy protection.,bad,632,edX,The court of law governing the terms is in a jurisdiction that is less friendly to user privacy protection
Your data may be processed and stored anywhere in the world,bad,632,edX,Your data may be processed and stored anywhere in the world
The service provides a free help desk,good,632,edX,A free help desk is provided
Third parties used by the service are bound by confidentiality obligations,good,632,edX,Third parties used by the service are bound by confidentiality obligations
This service does not condone any ideas contained in its user-generated contents,neutral,632,edX,This service does not condone any ideas contained in its user-generated contents
You have the right to leave this service at any time,good,632,edX,You have the right to leave this service at any time
The service uses third party tracking pixels to track social media conversion,bad,632,edX, You are being tracked via social media cookies/pixels
"The service may keep a secure, anonymized record of users' data for analytical purposes even after the data retention period",bad,632,edX,"The service may keep a secure, anonymized record of your data for analytical purposes even after the data retention period"
Tracking pixels are used in service-to-user communication,bad,632,edX,Tracking pixels are used in service-to-user communication
This service only shares user information with third parties when given specific consent,good,632,edX,Your information is only shared with third parties when given specific consent
Third parties may be involved in operating the service,neutral,632,edX,Third parties are involved in operating the service
" Terms may be changed any time at their discretion, without notice to the user ",bad,632,edX," Terms may be changed any time at their discretion, without notice to you "
This service assumes no liability for any losses or damages resulting from any matter relating to the service,neutral,632,edX,The service assumes no liability for any damages the user incurs
"Users are responsible for any risks, damages, or losses they may incur by downloading materials",neutral,632,edX,"You are responsible for any risks, damages, or losses that may incur by downloading materials"
This service may keep personal data after a request for erasure for business interests or legal obligations,bad,632,edX,Some personal data may be kept for business interests or legal obligations
"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",neutral,632,edX,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service"
This service assumes no responsibility and liability for the contents of links to other websites,neutral,632,edX,This service assumes no responsibility and liability for the contents of links to other websites
"This service employs third-party cookies, but with opt-out instructions",bad,632,edX,"Third party cookies are employed, but with opt out instructions"
Information is provided about how your personal data is used,good,632,edX,Information is provided about how your personal data is used
Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder,neutral,2426,The MOD Archive,Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder
Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision,neutral,2426,The MOD Archive,Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision
